par_id,community,text,label
3437,in-need,"Unfortunately, many of our chiefs are still involved in unnecessary disputes that can be solved peacefully without recourse to the dishes and violence.",0
3437,in-need,"Alas, many of our chiefs are still embroiled in needless difference which can be answer peacefully without recourse to the courts and violence.",0
2876,refugee,"There are three major refugee crises that cry for a concerted global effort. They are in Syria, Iraq and Myanmar.",0
2876,refugee,"There are threesome major refugee crisis crying out for a cooperative global sweat. These are in Syria, Iraq and Myanmar.",0
3843,vulnerable,"He said that Americas are one of the most vulnerable regions in the world by adding that poverty remains a key engine engine engine. However, he said he was pleased to announce that the region had made impressive progress towards reducing its level of poverty among its population.",0
3843,vulnerable,"He said that the Americas be unrivalled of the most vulnerable regions in the world sum up that poverty stay on a key driver of disaster risks. However, he said he was pleased to report that the region get pretend impressive strides towards reducing its level of poverty among its population.",0
167,disabled,"BRAMPTON - In order to mitigate some of the costs associated with the compensation of the debris of the ice storm in December, the Council Committee of March 5 approved a program to moving the 2013 ice storm debris for the elderly with low income and the disabled residents. As part of the program, which is awaiting final ratification by the Council on March 26, residents who meet the eligibility criteria can receive a subsidy of up to $ 200 for the authorization of ice storm debris.",0
167,disabled,"Brampton - In a move to mitigate some of the costs associated with clearing debris from the December ice storm, Citizens committee of Council on March 5 okay a 2013 Ice Storm Dust Removal Program for low income seniors and disabled residents. Nether the programme, which is pending final ratification by Council on March 26, residents who meet the eligibility criteria can receive a grant of upward to $ 200 towards ice storm debris clearance.",0
5893,homeless,"According to a report by the Sydney Morning Herald at the beginning of this year, the population of Sydney rose by 6.5 percent between 2006 and 2011. During the same period, however, homelessness rose by more than 31 percent, with the number of people in a crowded house rose by 56 percent.",0
5893,homeless,"According to a report by the Sydney Morning Herald earlier this class, the universe of Sydney rose by 6. 5 per cent between 2006 and 2011. However, in the same period, homelessness increased by more than than thirty one per cent, with the number of people living in an overcrowded house get up by lvi per cent.",0
5009,vulnerable,"Noting your points and in inactive speculation, what would be your prediction of the impact on economies, if a brilliant Boffin proposed a formula to say at a lower cost of hydrogen as a form of safe and abundant energy. Hypothetical, I know, but if the source of energy that stimulates savings has become arranged in a non -competitive way, everything would be on its head? Just a thought, but that illustrates in a way to what extent our world has become vulnerable during the last century by all forms and form led by oil.",0
5009,vulnerable,"Noting your points and as a matter of idle speculation, what would be your prediction of the impact on economies, if some bright boffin came up with a formula to say cheaply produce h as a secure and abundant form of energy. Hypothetical I know simply if the source of energy that drives economies became say uncompetitively available, everything would be stood on its heading? Just a thought, but it sort of illustrates how vulnerable our world has become over the last century or and so by every thing shape and physique being driven by oil.",0
2269,refugee,"Friday, two young Syrian brothers and their mother who drowned while trying to reach Greece were buried on Friday in their hometown of Kobani and their distraught father begged the Arab countries to do more to help Syrian refugees.",0
2269,refugee,Ii young Syrian brothers and their mother world health organization overwhelm while examine to reach Greece make up buried on Friday in their home town of Kobani and their distraught father begged Arab countries to do more to help Syria ' s refugees.,0
1906,immigrant,"The writer Gabriel Crouse reported on Wednesday that Zimbabwipers were threatened in Johannesburg because ""a van had been driven by Yeoville with a loudspeaker for weeks, which demanded expropriation of foreigners without compensation.""",0
1906,immigrant,"Author Gabriel Crouse reported Wednesday that Zimbabwean immigrants in Johannesburg were be imperil because "" for weeks a van had been drive around Yeoville with a loudspeaker system calling for expropriation of foreigners without compensation. """,0
2972,hopeless,"The Syrian army has been ordered to shoot down demonstrators. Hence the brief but ultimately desperate dawn of ""the free Syrian army"", many of them deserted which slowly returns in the ranks or which derives from his home with the tacit authorization of the regime. But there were signs from the start that armed groups were involved in this last manifestation of Arab awakening.",0
2972,hopeless,"The Syrian army was ordered to shoot down demonstrator. Hence the brief but ultimately hopeless dawn of the "" Free people Syrian Us army "", many of them deserters who are now slowly returning to the ranks or drifting off home with the authorities ' s tacit permission. But on that point be sign from the very start that armed groups were necessitate in this latest manifestation of the Arab awakening.",0
412,women,"""... gender inequality hits women directly as food producers.""",0
412,women,""". .. gender inequality hits woman squarely as food producer. """,0
2834,women,"In a way, they are their market: wealthy women who do not yell by attention.",0
2834,women,"In a way, they represent their market: wealthy cleaning woman who do n ' t scream for attention.",0
3050,vulnerable,"Opil continues; ""Since the technology has increased over the years, more and more people spend time online and use social media and online banking to buy articles. However, most of these services require the use of a password, and the problem comes when consumers tend to stick to a simple and simple password. Password for all their online interactions.",0
3050,vulnerable,"Continues Opil; "" As technology has increased over the years, more than and more than people are spending time online and making use of social media and online banking to buy detail. However, most of these services require the use of a password, and the problem comes in when consumers tend to stick to one easy and unproblematic password for all their online interactions - making them extremely vulnerable to cybercriminals. In fact, the like survey shows that users often take the easy way out when creating and storing their passwords "".",0
1985,disabled,A man who contacted a community's Facebook page to help his disabled brother to find a job said he could not be more grateful for the positive response they received.,0
1985,disabled,A man who reached out to a community Facebook page to assist his handicapped brother find body of work said he could non constitute more grateful for the plus response they received.,0
6163,immigrant,"""I know about the fights"", nu? EZ said. ""I just hope that I can share my story and give some light about the contributions that immigrants do in this country.""",0
6163,immigrant,""" I screw astir the struggles, "" Nu? ez say. "" I simply hope 1 privy share my story and shed some light astir the contributions that immigrant make to this country. """,0
7160,homeless,"The meeting continues Thursday morning, where a certain number of public delegations should give their opinion on the situation of housing and homeless in Ottawa.",0
7160,homeless,"The merging continues Thursday dayspring, where a number of public mission are expected to give their thoughts on the caparison and homelessness situation in Ottawa.",0
5073,in-need,"""Many people are in need, it is a difficult challenge, but we are committed."" Professor Osinbajo said while appreciating the collaboration of international agencies such as the United Nations in the effort.",0
5073,in-need,""" So many people be in pauperization, it ' s a tough challenge, but we exist committed. "" Prof. Osinbajo affirm while also appreciating the collaboration of outside agencies corresponding the United Nations in the endeavour.",0
3687,hopeless,"Not only does President Trump offer a vision of despair on the institution that most shapes future citizens of a country, but he doubled on his dystopia by saying that the situation is so disastrous and out of hand that even cash injections do not save him.",0
3687,hopeless,"Not only be President Trump offering a vision of hopelessness on the institution that most shapes the future citizens of a country, he doubled - kill on his dystopia by say the situation is so dire and out - of - hand that yet hard cash injections ca n ' thyroxine economise it.",0
8080,refugee,Who is a refugee?,0
8080,refugee,World health organization is a refugee?,0
4896,in-need,"Since the missed train had to be removed from the tracks, there were delays on delays for the ES9036, ES9051 and ES9038 services.",0
4896,in-need,"As the failed train needed to be removed from the running there were knock on hold for services ES9036, ES9051 and ES9038.",0
5291,homeless,"""As a country, we can seek the lost opportunities in public schools, communities and services to avoid the lack of housing of young people,"" he said, defending early intervention to stop the problem.",0
5291,homeless,""" As a area, we can look for the missed opportunities in schools, communities and public services to prevent spring chicken homelessness, "" he said, making the instance for former intervention to staunch the problem.",0
1991,poor-families,"The director general of Spana, Jeremy Hulme, said that work animals were fundamental to providing a means of income for millions of poor families: ""But this vast world labor is largely unknown and ignored.""",0
1991,poor-families,"Spana Chief Executive Jeremy Hulme enjoin working beast were underlying in providing a means of income for millions of poor families: "" But, this vast world workforce is largely strange and ignore. """,0
2354,migrant,"Mr. Hsing-Chun said that the executive Yuan had created the ""New Immigrant Affairs Coordination Board"" on June 16, 2015 to protect the rights and interests of new immigrants.",0
2354,migrant,"Mr Hsing - Chun said that the Executive Yuan established the ' New Immigrant Affairs Coordination Board ' on June xvi, 2015 to protect the rights and interests of fresh immigrant.",0
3567,homeless,Seattle's tax would charge companies around $ 275 per full-time employment each year and collect around $ 48 million a year for affordable apartments and homeless people. It would be aimed at companies that achieve gross income of at least 20 million US dollars and come into force in January.,0
3567,homeless,Seattle ' s tax would level companies about $ 275 per full - time worker each yr and parent roughly $ 48 one thousand thousand a yr for low priced caparison and homeless services. It would target businesses making at least $ 20 million in gross revenue and take effect in January.,0
5942,refugee,"By Philippa Hitchenthe, the rights of refugees and migrants will be under the spotlight throughout 2018 while the United Nations work in the adoption of two global or ""pacts"" agreements, responding to the greatest number of people displaced since the Second World War.",0
5942,refugee,"By Philippa HitchenThe right of refugees and migrants will be nether the spot throughout 2018 as the United Nations works towards the adoption of ii global agreement or ' compacts ', responding to the largest issue of displaced multitude since the Moment World Warfare.",0
3279,hopeless,"April 16 - There were strong opinions on my views on pragmatism. Some supported, others claim that it was an apology for the ""hopeless stupid"". Well, we are a democracy and have to listen to the views of everyone out there, and in fact this is a healthy practice.",0
3279,hopeless,"apr 16 - - Thither were strong opinion to my views on pragmatism. Some were in support while others claim that it was an excuse for the "" hopelessly stupid "". Well, we are a democracy and we have to listen to the view of everyone out there and in fact this personify a goodish practice.",0
1897,immigrant,"Manila, the Philippines - The Government is ready to help the Philippine illegal immigrants who can be deported after the program that allowed them to legally remain in the US.",0
1897,immigrant,"MANILA, Philippines - - The government be ready to wait on Philippine illegal immigrants who may comprise deported after the program that permitted them to stay legally in the US is junk, Malaca? ang said yesterday.",0
1084,migrant,"Swabhoomi addresses the problems that migrants faced decades ago, an ethnic cooking order of the owners, and those that face this generation, the case of alleged immigration fraud that was followed by the deportation of hundreds of Indian students. So, whether it is a new immigrant, a qualified migrant or someone who has been here for decades, you will find a part of you in history.",0
1084,migrant,"Swabhoomi addresses the issues migrants faced decades ago - - an order of no ethnical cooking from landlord - - and the ones the present coevals is facing - - the case of alleged immigration fraud that be followed by deportation of hundreds of Indian students. So whether you ' re a new immigrant, a skilled migrant, or someone who experience been here for decade, you ' ll find a part of yourself in the story.",0
5509,women,He continued to accompany the importance of everyone involved in their various skills in order to end all forms of violence against children and women.,0
5509,women,He went on to bring up the importance of all stakeholder join hands in their various capacities to end all shape of violence on child and women.,0
7631,vulnerable,Proposed GP copagos would affect the most difficult vulnerable groups and increase pressure on hospitals. The GPS acts as guardians for the most expensive and early treatment and treatment can stop the development of more serious conditions.,0
7631,vulnerable,"The purpose general practitioner carbon monoxide gas - payments would reach vulnerable mathematical group the hardest, and increase pressure on hospitals. GPs act as gatekeepers to more expensive care and treating early can stop the development of more good term.",0
4272,homeless,The state of Kerala had no break from the rains that caused chaos in the state in the state and took the life of at least 79 people. Thousands are displaced and are homeless.,0
4272,homeless,"The state of Kerala have suffer no respite from the rainwater that take in be causing havoc in the state over the retiring one week, carry the lives of at least 79 people. Thousands are displaced and forget homeless person.",0
8052,immigrant,"With a turn in the national call to action, the owner of the mother of Bistro & AMP; Bar in Portland conferred his employees and decided to stay open, with a promise to match the profits of immigrant employees and donate them to a relevant cause.",0
8052,immigrant,"With a whirl on the interior call - to - natural process, the possessor of Female parent ' s Bistro & a; Bar in Portland conferred with her employees and decided to stay open - - with a pledge to match immigrant employee profit and donate them to a relevant cause.",0
450,refugee,"My sister Kathleen was a social worker and later became a Benedictine nun. My brother John was a Christian brother. My sister Eileen spoke five languages. She started as a teacher. During and after the Second World War, she worked with refugees with Catholic Secours Services in Europe and South America. She was an editor for the Journal of Catholic workers. She wrote the declaration on the conscientious objection which was adopted by the UN. She was the founder of Pax Christi. She crossed the Selma bridge with Martin Luther King and picked with César Chavez.",0
450,refugee,"My sister Kathleen make up a social worker and later became a Benedictine nun. My brother John was a Christian Brother. My sister Eileen spoke five language. She started out as a teacher. During and after World War II, she worked with refugees with Catholic Relief Services in Europe and South America. She was an editor for the Catholic Worker newspaper. She wrote the statement on conscientious remonstration that was adopted by the U. N. She be a founder of Pax Christi. She scotch the bridge in Selma with Martin Luther King and picketed with Caesar Chavez.",0
7545,disabled,"""It is very exciting to see that the success that the New Zealand Paralympic teams have had have inspired other disabled kiwis to come to the open days that we have already had in Wellington and Newmouth. It is great to see the public attempt for sport and perhaps reach a future Paralympic game. It is a great feeling of all the paralimns that we have met to the Paralympic birds.",0
7545,disabled,""" Information technology is so exciting to see that the achiever that the New Zealand Paralympic Teams have had feature inspired other disabled kiwis to follow along to the undetermined days we have already had in Jackboot and New Plymouth. It is great to see the public try para mutant and maybe go all the way to a future Paralympic Games. It is a great feeling for all of us as Paralympians to know that we have paved the way. """,0
2361,immigrant,"NBC and Spanish -speaking Univision both rejected the show after the controversial comments of the business mogul to emit Mexican immigrants, which led to a collapse of their relationship.",0
2361,immigrant,"NBC and Spanish - language Univision both declined to air the appearance adopt the byplay mogul ' s controversial comments on Mexican immigrants, leading to a breakdown in their relationship.",0
6434,immigrant,"Answering a question posed by Khatib said Haji (Konde, CUF) who wanted to know the number of illegal immigrants captured in the country, the Deputy Minister of Home Affairs, Perreira Silima, said that 10,045 immigrants had been arrested from January to December 2012.",0
6434,immigrant,"Responding to a question ask by Khatib Said Haji (Konde, CUF) world health organization wanted to know the number of illegal immigrants caught in the country, Home Involvement deputy minister Perreira Silima order about decade, 045 immigrants follow arrested from January to December 2012.",0
3680,disabled,"The product will be donated to 3D projects based on the Spanish city for disabled children. The event presented holistic therapy, music, art and activities.",0
3680,disabled,"The return will cost donated to the Spanish Town - based 3D Projects for disabled youngster. The event featured holistic therapy, medicine, art, and activities.",0
5959,women,"In front of the children she went through FGM or female genital mutilation. The two students are not sure whether it was a North African country or the Middle East. She was married to a husband, a dealer who had traveled a lot. Every time the man went away, the woman was sealed so that she couldn't have sex. This is the purpose of FGM to prevent women from being cheated on while husbands are gone.",0
5959,women,"Prior to the children she went through FGM or female venereal mutilation. The two female students are non certain whether it was a North African commonwealth or the Middle East. She had been married to a husband, a trader world health organization travel alot. Each sentence the man went away, the wife would be sealed thusly she could not have sexual practice. That is the purpose of FGM to stop women from cheating while husbands are away.",0
7746,poor-families,"Sudheesh adds that children from poor families, who end up participating in the ritual, are then called unfortunate.",0
7746,poor-families,"Sudheesh adds that the children from poor families, who end up taking part in the ritual, exist after term as unlucky.",0
6935,vulnerable,"Many devices are vulnerable on the basis of Siemens alerts and do not have the firmware updates required to mitigate the threat. The only good news, as security researcher Kevin Beaumont said it in an exchange with Ars on Twitter, is that ""I have not seen any evidence that anyone was trying to wipe them, etc., at the moment.""",0
6935,vulnerable,"Many of the devices cost vulnerable based on Siemens ' alerts and do not have the firmware updates required to palliate the threat. The only good news, as security investigator Kevin Beaumont read in an exchange with Ars on Chirrup, is that "" I ' ve seen no evidence of anybody trying to wipe them, etc. , yet. """,0
4567,refugee,"Brussels -The top European Union officer Donald Tusk condemned Russian air strikes in Syria than the ""murderous"" government of President Bashar al -Sassad and triggered new waves of refugee that flee towards Europe.",0
4567,refugee,"Capital of belgium - Top European Marriage official Donald Tusk denounced Russian air strikes in Syria as helping the "" murderous "" government of President Bashar al - Assad and trigger fresh waves of refugees flee toward Europe.",0
6718,refugee,"GOVT reports RS 2,000 CR package for POK refugees",0
6718,refugee,"Govt readies Rs 2, 000 cr package for PoK refugees",0
1469,disabled,"Islamabad: The Minister of State for National Health Services, Regulation and Coordination, Saira Afzal Tarar, said Wednesday that access to assistance products was a right, not a privilege, for people with disabilities. It was heading to the World Health Assembly in Geneva at the launch of a list of essential priorities of devices and assistance products for disabled worldwide. She said that the Pakistan government was working on several projects in relation to assistance technology and rehabilitation for disabled people, says a fax message received here.",0
1469,disabled,"ISLAMABAD: Minister of State for National Health Services, Regulation and Coordination Saira Afzal Tarar on Wednesday said access to assistive products was a right, not a privilege, for people with disability. She embody addressing the Earth Health Assembly in Geneva on the launching of an essential priority list of assistive devices and products for the disabled across the world. She said the government of Pakistan be working on various projects in relative to assistive technology and rehabilitation for disabled soul, says a fax message received here.",0
7411,vulnerable,"The Constitution imposes an obligation on all state bodies and public officers to meet the needs of vulnerable groups within society, including the disabled. Although the needs of the disabled are varied and on a wide range, there is no excuse for the absence of a legislative and political framework on this aspect of our society.",0
7411,vulnerable,"The Composition imposes a duty on all State organs and public officers to address the needs of vulnerable groups within bon ton, including the handicapped. While the needs of the disabled personify varied and on a wide spectrum, there is no excuse for the absence of a legislative and policy framework on this aspect of our society.",0
2849,refugee,The demonstrators against immigration were hit in the park by a larger group of auditors associated with racism Metro Vancouver. They were there to support refugees.,0
2849,refugee,The anti - immigration protesters be met in the park by a larger group of counterdemonstrators assort with Stand Up to Racialism Metro George vancouver. They be at that place to support refugees.,0
3156,women,"""It's about working much more than working 9 to 5 p.m. or 9-7pm in the most paid roles, it's about establishing contacts, traveling, entertaining customers after hours and many women make a decision that they don't have that,"" he said.",0
3156,women,""" Information technology ' s astir far more than working 9 - 5pm or nine - 7pm in the high - paid purpose, it ' s about networking, travelling, entertaining clients after hours and many women make a decision that they ca n ' t do that, "" she said.",0
1722,immigrant,"""Some of these Irish immigrants were only 14 or 15 years old. Many had never been on a bus or a train. They wore past fashionable clothes, and when they opened their mouths in Britain, no one could understand them, they were so different from the slippery and urbanized British with which they came into contact,"" he told the Irish Independent.",0
1722,immigrant,""" Some of these Irish immigrants be equally young as 14 or 15. Many had never been on a bus or a string. They wore old - fashioned clothes, and when they opened their mouths in Britain cypher could sympathize them, they were so different from the slick, urbanised British they came into contact with, "" helium told the Irish Independent.",0
3051,immigrant,"A: As of December 1, 2012, there were 338,189 temporary foreign workers in Canada, more than double the number of temporary workers presented a decade earlier. To compare, Canada welcomed only 257,515 immigrants in 2012. It suggests a greater dependence on temporary work without the burden of having to grant permanent residence. Last year, about 160,000 immigrants arrived through the Federal Program of Qualified Workers.",0
3051,immigrant,"A: As of Dec. ane, 2012 there were 338, 189 temporary foreign prole in Canada, more than doubly the number of temporary workers present a decade originally. To compare, Canada welcomed just 257, 515 immigrants in 2012. It suggests an increased reliance on temporary labour without the burden of having to grant lasting residency. Last class, about 160, 000 immigrant arrived done the federal skilled worker program.",0
3400,homeless,"Davao strengthens the rescue of abandoned, homeless children",0
3400,homeless,"Davao intensifies delivery of abandoned, homeless children",0
3215,disabled,"A quota of percent for people with disabilities, 30% of quota for children and grandchildren of freedom fighters, a quota of 10% for women, a district quota of 10% and a quota of 5% for minorities, represent a percentage of quota of 56% in BCS exams.",0
3215,disabled,"A unmatchable percent quota for handicapped people, xxx% quota for the children and grandchildren of freedom fighters, a 10% quota for women, a 10% dominion quota, and a 5% quota for minorities, wee wee up a lvi% quota share in the BCS examinations.",0
3366,homeless,"For the Chinese politician Li Baojun, a DIY home improvements project became a little worse than his regular nightmare related to renewal. In the case of Mr. Li, a basement cavó illegally under his house in Beijing allegedly caused the collapse of four nearby houses and left 15 homeless neighbors.",0
3366,homeless,"For Chinese politician Atomic number 3 Baojun, a make - it - yourself home improvement task turned into something a little bad than your regular restoration - related nightmare. In Mr. Li ' atomic number 16 case, a cellar illegally dug under his Beijing home allegedly caused the collapse of four nearby houses and leave behind 15 neighbors homeless.",0
3307,poor-families,"The citizens gather around a car that sells meat for the poor families in the old town of Mosul in Iraq August 22, 2018. Al-Mousily, Reuters",0
3307,poor-families,"Citizens assemble around a railway car that allot meat for the poor kinsperson in the old city of Mosul, Iraq August 22, 2018. Khalid aluminum - Mousily, Reuters",0
6357,homeless,"Amnesty International said that his sentence established ""a dangerous precedent"" for freedom of expression in Niger and asked the authorities to immediately withdraw all charges against the activist. Boko Haram's seven -year insurgency has left at least 20,000 people dead in Nigeria and in the border areas of neighbors Niger, Chad and Cameroon, and has won more than 2.6 million homeless people.",0
6357,homeless,"Amnesty International said his condemnation set "" a dangerous precedent "" for exemption of speech in Niger and called on the authorities to immediately drop all charges against the activist. Boko Haram ' s seven - class insurgency have left at least 20, 000 people dead in Federal republic of nigeria and border areas of neighbouring Niger, Chad and Republic of cameroon, and made more than deuce. six million homeless.",0
5380,immigrant,"Due to the misconduct, the immigration department was in a situation in which it ""indirectly"" produced illegal immigrants, even though they have legal passports.",0
5380,immigrant,"Ascribable to the malpractice, she said, the Immigration Section has found itself in a state of affairs where it ' indirectly ' produce illegal immigrants, despite the fact that, they legally own passports.",0
6889,hopeless,"Very good, friendly artilce. Very nice analysis and dots! We have to get to know each other better and have more respect! Small country or nation does not mean bad, hopeless ...! One day we will be proud to deal with Tajikistan. Thanks Lena! Sincerely, SJ",0
6889,hopeless,"Very good, friendly artilce. Very prissy analysis and points! We have to know each former better and have more respect! Small country or land does n ' t mean bad, hopeless. .. .! Someday we will proud to be engage with Tajikistan. Thank you Lena! C. h. best Regards, SJ",0
833,homeless,"Park Up for Homes was initiated by a group of hose residents who were deeply concerned about homeless people in their neighborhood that appeared in large quantities, and the growing incidents of families forced to sleep in garages, tents and often their cars. The lack of housing among children is a problem that resonated strongly with CPAG, who put on board to support the cause.",0
833,homeless,"Park Up For Homes was started by a group of Mangere residents who were deeply concerned about the homeless person in their neighbourhood who were appearing in high numbers, and the increasing incidences of families forced to catch some z's in garages, tents and often their cars. Homelessness among children is an issue that resonate powerfully with CPAG, who got on board to support the cause.",0
6753,women,"And there are clear cases in which women have introduced new capacities in combat units. The FET now accompany many units to the villages. In a society in which men cannot interact freely with women, as in Afghanistan, US troops have been able to do exactly.",0
6753,women,And thither are clear cases in which cleaning woman have introduced new capabilities into combat units. fet now accompany many units into villages. In a society in which men can not interact freely with char - - such as in Afghanistan - - female US troops have follow able bodied to do just that.,0
7731,homeless,The rain that started early on Tuesday morning spilled a lot for a period of almost five hours soaked in many parts of the metropolis leaving two missing school children and left dozens without home.,0
7731,homeless,The rain which started other Tues morning poured heavily for nearly five hour flow drenched many parts of the metropolis leave two schooltime children missing and render dozens homeless.,0
564,vulnerable,"The lower abdomen of the All Blacks, the Super Rugby franchise company, were temporarily vulnerable in the past decade, but excellent coaching and player identification ensured that",0
564,vulnerable,"The underbelly of the All Blacks, the Super Rugger franchise, have been vulnerable at times complete the last decade but excellent coaching and player identification has ensured that New Zealand deliver still continued it dominance of the competition despite losing closelipped to 150 musician, which if you do the maths translates to five Super Rugby squads",0
7958,vulnerable,"""The club supports the twin goals to reduce the level of gambling in the territory and to support the most endangered problem players - the two goals go hand in hand. However, context is all, and it makes no sense to introduce reforms if the result is the further closure of clubs.""",0
7958,vulnerable,""" The nine supports the twin object lens of reducing the level of gambling in the territory and wait on the most vulnerable problem gamblers - the two objectives go hand in hand. However, context is everything, and at that place personify no gunpoint in introducing reforms if the result is the further closure of society. """,0
2673,hopeless,"For me, the call to independence reflects our collective despair compared to the current political environment. Since the handover, our freedom, bourgeois freedoms and living standards have all deteriorated. Many feel hopelessly in terms of their future and their rights, since the communist China is not willing to grant them full democracy in the foreseeable future. But I don't think that the right time is now to support or condemn the independence movement. Before we talk about independence, we first have to achieve self -determination.",0
2673,hopeless,"To me, the call for independency reflects our collective despondence toward the current political surroundings. Since the handover, our freedoms, civil liberties and living standards have all been deteriorating. Many tactile property hopeless about their future and rights, knowing that communist China is n ' t prepared to grant them full democracy in the foreseeable future. Simply I do n ' t believe that now is the right time to either support or condemn the independence movement. Before we talk about independence, we must first achieve self - determination.",0
5444,refugee,"We must recognize that the dangers of terrorism cannot be hampered by military action. With its decisions to withdraw Canadian airpickers from the sky over Syria and accelerate refugees brought to Canada, the new government recognizes a catastrophic failure of militarized foreign policy of the last decade. He also reconstructs the reputation of my country adopted as a peace champion and a safe call for those who need it. That, I believe, deserves to be supported.",0
5444,refugee,"We must know that dangers of terrorism can not cost curbed by military action. With its decisions to withdraw Canadian belligerent jets from the sky over Syria and to accelerate the bringing refugees to Canada, the new government represent acknowledging a catastrophic failure of the militarized foreign policy of the last decade. Information technology is also rebuilding my adopted country ' s reputation as a champion of peace and a safe port of call for those in need. That, Iodin believe, is worth supporting.",0
5299,in-need,"Kotoko has not yet dropped points at home, but coach Paa Kwesi Fabin needs a victory to maintain the rhythm of the League leaders after blaming his players for the defeat against Ashgold. The porcupine warriors have won two of their last three games at home to Ebusua Dwarfs, having said that, a victory for visitors will push them to the position of the table.",0
5299,in-need,"Kotoko be yet to drop points at home but coach Paa Kwesi Fabin needs a win to keep pace with the league leaders after blaming his players for the defeat against Ashgold. The Porcupine Warriors have succeed two of their last three encounters at home to Ebusua Dwarfs, have said that, a win for the visitors will push them upward into mid - table position.",0
6805,homeless,"After Nadine Clements pleaded guilty to the accusation of mistreating the dog in Bethlehem in the city of Tauranga, the court was informed that the homeless was one of his parent.",0
6805,homeless,"After Nadine Clements pleaded guilty to the charge of inauspicious - treat the dog at Bethlehem in Tauranga Urban center, the court be told the homeless man was a congeneric of hers.",0
2951,hopeless,"The weapon is one of the most dangerous weapons available for criminals. Most murders in Jamaica are being carried out with the weapon. So, unless we get weapons, we will remain defenseless and hopeless when it comes to crimes.",0
2951,hopeless,"The gun is one of the nearly dangerous weapon available to criminals. Most of the execution in Jamaica be being carried out with the gunman. So unless we get the guns, we volition still be helpless and hopeless when it comes to offence.",0
3570,in-need,The rations will be distributed to those who need it in the event that communications in sea and air are cut when the island is struck by agitated seas and strong east winds.,0
3570,in-need,The rations will equal distributed to those in need in instance sea and air communication are cut off when the island is strike by rough sea and strong easterly winding.,0
1493,homeless,"The Federal Court listened to last week that Philip Whiteman also installed people, including a homeless man, as company directors without his knowledge to protect the real directors of the authorities.",0
1493,homeless,The Federal Court heard concluding calendar week that Philip Whiteman likewise installed citizenry - - include a homeless man - - as caller directors without their knowledge in order to shield the real directors from authorities.,0
5363,refugee,"Finally, there are 22.5 million refugees - who include the 5.3 million Palestinian refugees - from the United Nations High Commissioner for Refugees who were forced to flee from their home societies due to violence and armed conflicts.",0
5363,refugee,"Lastly, there are 22. 5 million refugee - - cover the 5. 3 million Palestinian refugees - - registered by the United Country High school Commissioner for Refugees who let been force to flee their nursing home gild as a outcome of violence and armed conflict.",0
5278,disabled,"Always during the period towards the day of the memory, artificial poppies are brought for the soldiers of peace, who died in service, in the world. Coquelicots are sold as a means of raising funds to support veterans, especially the disabled and hospitalized.",0
5278,disabled,"Also during the period towards Remembrance Day, artificial poppies are worn for peacekeepers, who exit in the course of obligation, around the world. Poppies personify sold as a means of raise funds to support veterans, especially the handicapped and hospitalise.",0
5859,disabled,"Chiller said that the alarms were deactivated without knowing someone in the Australian team, while the maintenance work on the building was carried out next door.",0
5859,disabled,"Chiller said the warning device have been disabled without the knowledge of anyone on the Australian squad, while maintenance work be represent carried out on the edifice next door.",0
413,poor-families,"According to the secretary general of NSCB, José Ramon G. Albert, the fall in the incidence of poverty was not satistically significant. The proportion of poor families has been similar between 2006 and 2012 due to the growing population of the country, which has expanded at an average rate of 1.9 percent.",0
413,poor-families,"According to NSCB Repository General Jose Ramon G. Albert, the magnetic dip in poverty incidence be not satistically significant. The proportion of short families has been similar between 2006 and 2012 because of the country ' s grow population, which has been expanding at an average rate of 1. ix percent.",0
7549,migrant,Hasina's article was published on the day of the UN summit for migration and refugees in New York on September 19 when she called for a global consensus to protect the rights of migrants and refugees.,0
7549,migrant,Hasina ' s write - up be post on the day of the UN summit on migration and refugees in New York on Sep 19 when she called for global consensus to protect the rights of migrator and refugees.,0
534,disabled,Institutions for disabled -mull closure,0
534,disabled,Institutions for handicapped mull closure,0
6486,homeless,"Southern California - this only in gay young people, homelessly on the streets of Hollywood: largely hidden, susceptible to predators",0
6486,homeless,"Southern California - - this just in <h> Gay youths, homeless person on the streets of Hollywood: largely hidden, vulnerable to predatory animal",0
4723,migrant,"Those who knew Bissonnette said that he had expressed his support for Donald Trump and Marine Le Pen, the leader of the French right -wing political party. Some have said that he had become radicalized from equipment he had found on the Internet, and the defenders of refugees and the community organizers said that he had regularly dragged them with anti-immigrant and anti-feminist statements.",0
4723,migrant,"Those who knew Bissonnette said he has state support for Donald Trump and Marine Le Pen, the leader of the French right - fly patriot and populist political company Movement National. Some have said he became radicalized from material he had found on the Internet, and refugee advocates and biotic community organizers said atomic number 2 regularly trolled them with anti - immigrant and anti - feminist statements.",0
711,immigrant,"January emphasizes that Incampagna is more than just a grain network that delivers products. ""The mutual, local support is what is apart. In order to help immigrants and refugees help with integration, the cooperative offers it for training opportunities to start cultivation. Andrea works hard to maintain a local forest that is practically disappeared. This was caused by poor landscape management and forest fires.",0
